committee,year,meeting_date,meeting_title,document_name,url,is_pdf,file_size
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-08,"June 8, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","June 8, 2016: Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee and the Drug Safety and Risk Management Advisory Committee Meeting Announcement",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/AdvisoryCommittees/Calendar/ucm491171.htm,False,
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-08,"June 8, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Anesthetic and Analgesic Drug Products Advisory Committee Roster for the June 8, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management (DSaRM) Advisory Committee Meeting",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM505116.pdf,True,26KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-08,"June 8, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Drug Safety and Risk Management Advisory Committee Roster for the June 8, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management (DSaRM) Advisory Committee Meeting",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM505117.pdf,True,25KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-08,"June 8, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Briefing Information for the June 8, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/ucm505120.htm,False,
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-08,"June 8, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Webcast Information for the June 8, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM505118.pdf,True,68KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-08,"June 8, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Final Agenda for the June 8, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM506642.pdf,True,25KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-08,"June 8, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Final Questions for the June 8, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM506644.pdf,True,13KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-08,"June 8, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Final Meeting Roster for the June 8, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM506646.pdf,True,27KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-08,"June 8, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Slides for the June 8, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/ucm506648.htm,False,
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-08,"June 8, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Minutes for the June 8, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM509606.pdf,True,42KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-08,"June 8, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Transcript for the June 8, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM522092.pdf,True,554KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-07,"June 7, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","June 7, 2016: Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee and the Drug Safety and Risk Management Advisory Committee Meeting Announcement",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/AdvisoryCommittees/Calendar/ucm491156.htm,False,
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-07,"June 7, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Anesthetic and Analgesic Drug Products Advisory Committee Roster for the June 7, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management (DSaRM) Advisory Committee Meeting",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM504837.pdf,True,26KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-07,"June 7, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Drug Safety and Risk Management Advisory Committee Roster for the June 7, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management (DSaRM) Advisory Committee Meeting",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM504838.pdf,True,25KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-07,"June 7, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Briefing Information for the June 7, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/ucm504840.htm,False,
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-07,"June 7, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Webcast Information for the June 7, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM504839.pdf,True,66KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-07,"June 7, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Final Agenda for the June 7, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM506630.pdf,True,25KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-07,"June 7, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Final Questions for the June 7, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM506632.pdf,True,11KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-07,"June 7, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Final Meeting Roster for the June 7, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM506633.pdf,True,29KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-07,"June 7, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Slides for the June 7, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/ucm506635.htm,False,
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-07,"June 7, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Minutes for the June 7, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM512757.pdf,True,41KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-06-07,"June 7, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Transcript for the June 7, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM516486.pdf,True,499KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-05-05,"May 5, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","May 5, 2016: Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee and the Drug Safety and Risk Management Advisory Committee Announcement",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/AdvisoryCommittees/Calendar/ucm490754.htm,False,
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-05-05,"May 5, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Anesthetic and Analgesic Drug Products Advisory Committee Roster for the May 5, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management (DSaRM) Advisory Committee Meeting",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM498780.pdf,True,24KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-05-05,"May 5, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Drug Safety and Risk Management Advisory Committee Roster for the May 5, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management (DSaRM) Advisory Committee Meeting",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM498781.pdf,True,24KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-05-05,"May 5, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Webcast Information for the May 5, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM498782.pdf,True,67KB
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-05-05,"May 5, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Briefing Information for the May 5, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/ucm498783.htm,False,
Anesthetic and Analgesic Drug Products Advisory Committee,2016,2016-05-05,"May 5, 2016 Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee","Final Agenda for the May 5, 2016 Joint Meeting of the Anesthetic and Analgesic Drug Products Advisory Committee (AADPAC) and the Drug Safety and Risk Management Advisory Committee (DSaRM)",https://wayback.archive-it.org/7993/20170403223620/https://www.fda.gov/downloads/AdvisoryCommittees/CommitteesMeetingMaterials/Drugs/AnestheticAndAnalgesicDrugProductsAdvisoryCommittee/UCM501161.pdf,True,28KB
