Year,Brand Name,Generic Name,Application Number,SPL Set ID,Review Document URL,Review Document Title
2000,NOVOLOG,INSULIN ASPART,BLA020986,3a1e73a2-3009-40d0-876c-b4cb2be56fc5,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20986_Insulin-Aspart_Clinpharm_PREA.pdf,
2000,NOVOLOG,INSULIN ASPART,BLA020986,3a1e73a2-3009-40d0-876c-b4cb2be56fc5,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20986_Insulin-Aspart_Statistical_PREA.pdf,
2000,NOVOLOG,INSULIN ASPART,BLA020986,3a1e73a2-3009-40d0-876c-b4cb2be56fc5,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-986_NovoLog.cfm,
2000,NOVOLOG,INSULIN ASPART,BLA020986,3a1e73a2-3009-40d0-876c-b4cb2be56fc5,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020986s033_insulin aspart_Novolog-MedRev.pdf,"This Former NDA Was Deemed To Be a BLA on March 23, 2020."
2000,NOVOLOG,INSULIN ASPART,BLA020986,3a1e73a2-3009-40d0-876c-b4cb2be56fc5,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/20986_Insulin Aspart_Statistical_PREA.pdf,"This Former NDA Was Deemed To Be a BLA on March 23, 2020."
2001,AVODART,DUTASTERIDE,NDA021319,960797b3-09b1-4d6a-8ece-8b5d918e93e4,http://www.accessdata.fda.gov/drugsatfda_docs/summary_review/2008/021319se1-014_SUMR.pdf,
2001,AVODART,DUTASTERIDE,NDA021319,960797b3-09b1-4d6a-8ece-8b5d918e93e4,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21319_Duagen.cfm,
2005,CHLORHEXIDINE GLUCONATE,CHLORHEXIDINE GLUCONATE,NDA021669,bdb6a012-37e5-4664-84a3-134bea284744,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/21669s000TOC.cfm,
2005,CHLORHEXIDINE GLUCONATE,CHLORHEXIDINE GLUCONATE,NDA021669,bdb6a012-37e5-4664-84a3-134bea284744,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021669_s006_chlorhexidine gluconate.pdf,
2008,N/A,N/A,NDA022033,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022033TOC.cfm,
2008,N/A,N/A,NDA022033,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022033s000_SumR.pdf,
2000,MYOBLOC,RIMABOTULINUMTOXINB,BLA103846,675cb354-9d13-482e-8ac2-22f709c58b4f,https://web.archive.org/web/20170201030814/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/ApprovalApplications/TherapeuticBiologicApplications/ucm080661.htm,
1992,N/A,N/A,NDA019982,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/19982-S5_Zebeta.pdf,
1992,N/A,N/A,NDA019982,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/19982-S3_Zebeta.pdf,
1992,N/A,N/A,NDA019982,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/19982-S1_Zebeta.pdf,
1992,N/A,N/A,NDA019982,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/19982_Zebeta.cfm,
1992,N/A,N/A,NDA019982,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/19982-S6_Zebeta.pdf,
1992,N/A,N/A,NDA019982,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/19982-S4_Zebeta.pdf,
1998,SUCRAID,SACROSIDASE,BLA020772,d613bb7f-c3f4-462e-81a2-da2347cc4b6b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20772.cfm,
1998,ATACAND,CANDESARTAN CILEXETIL,NDA020838,94a59260-d2b6-464a-b5b9-bbc599e57e10,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/20838s015_Atacand.cfm,
1998,ATACAND,CANDESARTAN CILEXETIL,NDA020838,94a59260-d2b6-464a-b5b9-bbc599e57e10,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20838-s008_atacand.pdf,
1998,ATACAND,CANDESARTAN CILEXETIL,NDA020838,94a59260-d2b6-464a-b5b9-bbc599e57e10,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020838_Candesartan_Clinical_BPCA.pdf,
1998,ATACAND,CANDESARTAN CILEXETIL,NDA020838,94a59260-d2b6-464a-b5b9-bbc599e57e10,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020838_Candesartan_Clinpharm_BPCA.pdf,
1998,ATACAND,CANDESARTAN CILEXETIL,NDA020838,94a59260-d2b6-464a-b5b9-bbc599e57e10,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020838_Candesartan_Statisitical_BPCA.pdf,
1998,ATACAND,CANDESARTAN CILEXETIL,NDA020838,94a59260-d2b6-464a-b5b9-bbc599e57e10,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20838_Atacand.cfm,
2024,N/A,N/A,NDA214835,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/214835Orig1s000TOC.cfm,
2022,VTAMA,TAPINAROF,NDA215272,9309d20f-8cd4-4c96-93fa-7f730e83c7ab,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215272Orig1s000TOC.cfm,
2024,COBENFY,XANOMELINE AND TROSPIUM CHLORIDE,NDA216158,8f0e73bf-6025-44f6-ab64-0983322de0df,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/216158Orig1s000TOC.cfm,
2010,N/A,N/A,NDA022421,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022421s000TOC.cfm,
2010,N/A,N/A,NDA022421,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022421s000SumR.pdf,
2001,VENTOLIN HFA,ALBUTEROL SULFATE,NDA020983,d92c5d6b-ff10-4087-36a2-1cfc464cb967,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-983_Ventolin-HFA.cfm,
2001,VENTOLIN HFA,ALBUTEROL SULFATE,NDA020983,d92c5d6b-ff10-4087-36a2-1cfc464cb967,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020983s013_Albuterol_Clinical_BPCA.pdf,
2001,VENTOLIN HFA,ALBUTEROL SULFATE,NDA020983,d92c5d6b-ff10-4087-36a2-1cfc464cb967,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020983s013_Albuterol_Clinpharm_BPCA.pdf,
2001,VENTOLIN HFA,ALBUTEROL SULFATE,NDA020983,d92c5d6b-ff10-4087-36a2-1cfc464cb967,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/020983s013_Albuterol_Statistical_BPCA.pdf,
2001,VENTOLIN HFA,ALBUTEROL SULFATE,NDA020983,d92c5d6b-ff10-4087-36a2-1cfc464cb967,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/020983Orig1s009Approv.pdf,
2002,ALTOPREV,LOVASTATIN,NDA021316,8c0db100-5df9-49c3-8af9-1bc03ae609b9,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021316_S006_ALTOCAR_TABLETS_AP.pdf,
2002,ALTOPREV,LOVASTATIN,NDA021316,8c0db100-5df9-49c3-8af9-1bc03ae609b9,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/021316_S001_ALTOCOR_AP.pdf,
2002,ALTOPREV,LOVASTATIN,NDA021316,8c0db100-5df9-49c3-8af9-1bc03ae609b9,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/021316_altocor.cfm,
2005,N/A,N/A,NDA021664,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/021664Orig1s013.pdf,
2005,N/A,N/A,NDA021664,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021664s000TOC.cfm,
2008,SALONPAS PAIN RELIEF,"MENTHOL, METHYL SALICYLATE",NDA022029,724bc4d3-0bc1-4275-a23b-4bbc62fbc0d2,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022029TOC.cfm,
2008,SALONPAS PAIN RELIEF,"MENTHOL, METHYL SALICYLATE",NDA022029,724bc4d3-0bc1-4275-a23b-4bbc62fbc0d2,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022029s000sumr.pdf,
2008,SALONPAS PAIN RELIEF,"MENTHOL, METHYL SALICYLATE",NDA022029,724bc4d3-0bc1-4275-a23b-4bbc62fbc0d2,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22029 methyl salicylate clinical prea.pdf,
2008,SALONPAS PAIN RELIEF,"MENTHOL, METHYL SALICYLATE",NDA022029,724bc4d3-0bc1-4275-a23b-4bbc62fbc0d2,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22029 methyl salicylate clinical2 prea.pdf,
2008,SALONPAS PAIN RELIEF,"MENTHOL, METHYL SALICYLATE",NDA022029,724bc4d3-0bc1-4275-a23b-4bbc62fbc0d2,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22029 methyl salicylate clinpharm prea.pdf,
2008,SALONPAS PAIN RELIEF,"MENTHOL, METHYL SALICYLATE",NDA022029,724bc4d3-0bc1-4275-a23b-4bbc62fbc0d2,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/22029 methy salicylate statistical prea.pdf,
1965,KENALOG-40,TRIAMCINOLONE ACETONIDE,NDA014901,cf970688-cd77-b95c-4bd9-c541590e9722,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/014901_S029_Kenalog_40.pdf,
1965,KENALOG-40,TRIAMCINOLONE ACETONIDE,NDA014901,cf970688-cd77-b95c-4bd9-c541590e9722,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/014901Orig1s043.pdf,
1965,KENALOG-40,TRIAMCINOLONE ACETONIDE,NDA014901,cf970688-cd77-b95c-4bd9-c541590e9722,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/014901_S009_Kenalog_40.pdf,
1965,KENALOG-40,TRIAMCINOLONE ACETONIDE,NDA014901,cf970688-cd77-b95c-4bd9-c541590e9722,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/014901_S028_Kenalog.pdf,
1965,KENALOG-40,TRIAMCINOLONE ACETONIDE,NDA014901,cf970688-cd77-b95c-4bd9-c541590e9722,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/014901_S034_Kenalog_40.pdf,
1965,KENALOG-40,TRIAMCINOLONE ACETONIDE,NDA014901,cf970688-cd77-b95c-4bd9-c541590e9722,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/014901_S010_Kenalog_40.pdf,
1974,N/A,N/A,NDA017516,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/017516_OriginalApprovalPackage.pdf,
1985,N/A,N/A,NDA018644,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/018644a_s010_s012_s013.pdf,
1985,N/A,N/A,NDA018644,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/018644a_s010_s012_s013.pdf,
1985,N/A,N/A,NDA018644,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018644Orig1s000rev.pdf,
1985,N/A,N/A,NDA018644,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/018644Orig1s047.pdf,
1985,N/A,N/A,NDA018644,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/96/018644a_s010_s012_s013.pdf,
1985,N/A,N/A,NDA018644,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/018644Orig1s046.pdf,
1985,N/A,N/A,NDA018644,N/A,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/018644s027s028,020358s031s032,021515s006s007_WellbutrinTOC.cfm",
1985,N/A,N/A,NDA018644,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/018644Orig1s034.pdf,
1985,QUAZEPAM,QUAZEPAM,NDA018708,f7d63f3f-5303-48ab-bce2-35fd62c45799,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/018708Orig1s000rev.pdf,
2013,DOCETAXEL,DOCETAXEL,NDA203551,2c806400-5fdc-4398-8475-37f700b3191f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/203551_docetaxel_toc.cfm,
2013,DOCETAXEL,DOCETAXEL,NDA203551,2c806400-5fdc-4398-8475-37f700b3191f,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/203551Orig1s000SumR.pdf,
2000,TNKASE,TENECTEPLASE,BLA103909,e647640d-c395-4b4b-a0be-1162f9c21d84,https://web.archive.org/web/20090119110643/http://www.fda.gov/cder/biologics/products/tenegen060200.htm,
2018,YONSA,ABIRATERONE ACETATE,NDA210308,b8967e10-f768-47ce-ac9e-2324c8390132,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/210308Orig1s000TOC.cfm,
1989,N/A,N/A,NDA019909,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/19909S003_Zovirax.pdf,
2018,TAVALISSE,FOSTAMATINIB,NDA209299,21149cc3-049b-43e2-b141-c9499160556c,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/209299Orig1s000TOC.cfm,
2020,EPHEDRINE SULFATE,EPHEDRINE SULFATE,NDA213994,2c203482-8a04-40fc-93d2-74b30dec7742,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213994Orig1s000TOC.cfm,
2024,ZURNAI,NALMEFENE HYDROCHLORIDE,NDA218590,a59a5847-9fe4-4341-a203-be0a5e6d3e36,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/218590Orig1s000TOC.cfm,
1998,CIPRO HC,CIPROFLOXACIN HYDROCHLORIDE AND HYDROCORTISONE,NDA020805,eff6ee40-6e52-4f61-b54d-edc612543f71,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20805.cfm,
2020,DARZALEX FASPRO,DARATUMUMAB AND HYALURONIDASE-FIHJ (HUMAN RECOMBINANT),BLA761145,4bb241af-4299-4373-8762-2d6709515db0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/761145Orig1s000TOC.cfm,
1999,CUROSURF,PORACTANT ALFA,BLA020744,99bef307-00bd-4379-9f45-ede1380e74d4,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20744_Curosurf.cfm,
2015,N/A,N/A,NDA022424,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/022424Orig1s000TOC.cfm,
2015,N/A,N/A,NDA022424,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/022424Orig1s000SumR.pdf,
1999,N/A,N/A,NDA020984,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20984_Raplon.cfm,
2004,AMPHADASE,HYALURONIDASE,BLA021665,8396ea96-7cb5-4e26-87a4-90bca9c3c6dd,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-665_Amphadase.cfm,
2008,TOVIAZ,FESOTERODINE FUMARATE,NDA022030,4f01dced-195a-4712-a614-d68012bc29df,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022030s000TOC.cfm,
2008,TOVIAZ,FESOTERODINE FUMARATE,NDA022030,4f01dced-195a-4712-a614-d68012bc29df,http://www.accessdata.fda.gov/drugsatfda_docs/summary_review/2008/022030s000_SumR.pdf,
2002,ELITEK,RASBURICASE,BLA103946,0ae10bc4-6b65-402f-9db5-2d7753054922,https://web.archive.org/web/20120303004138/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/ApprovalApplications/TherapeuticBiologicApplications/ucm080525.htm,
2014,NEURACEQ,FLORBETABEN F 18,NDA204677,b0915068-cfd4-4d72-b9f8-7e31fe83cd1e,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/204677Orig1s000TOC.cfm,
2014,NEURACEQ,FLORBETABEN F 18,NDA204677,b0915068-cfd4-4d72-b9f8-7e31fe83cd1e,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/204677Orig1s000SumR.pdf,
2022,EPINEPHRINE,EPINEPHRINE,NDA211363,f2b5f15b-8541-466a-a27a-ee57bc4aac67,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/211363Orig1s000TOC.cfm,
2020,KLISYRI,TIRBANIBULIN,NDA213189,589c8de8-b773-4d47-b60c-48471806cccc,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/213189Orig1s000TOC.cfm,
2024,ENTRESTO,SACUBITRIL AND VALSARTAN,NDA218591,000dc81d-ab91-450c-8eae-8eb74e72296f,"https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/218591Orig1s000,207620Orig1s025TOC.cfm",
2020,N/A,N/A,BLA761146,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/761146Orig1s000TOC.cfm,
2022,RUGBY MOMETASONE FUROATE NASAL,MOMETASONE FUROATE,NDA215712,b4c43535-ad22-44c2-b04f-df4348a6c485,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215712Orig1s000TOC.cfm,
1996,N/A,N/A,NDA020682,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/020682orig1s000rev.pdf,
1996,N/A,N/A,NDA020682,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020682S001_Glyset.cfm,
1997,N/A,N/A,NDA020711,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-711s12_Zyban.cfm,
1997,N/A,N/A,NDA020711,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020711_s002s004_ZybanTOC.cfm,
1997,N/A,N/A,NDA020711,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020711_s002s004_ZybanTOC.cfm,
1997,N/A,N/A,NDA020711,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/020711_S015_ZYBAN.pdf,
1997,N/A,N/A,NDA020711,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020711_zyban_toc.cfm,
2009,MULTAQ,DRONEDARONE,NDA022425,7fa41601-7fb5-4155-8e50-2ae903f0d2d6,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022425s000_SumR.pdf,
2009,MULTAQ,DRONEDARONE,NDA022425,7fa41601-7fb5-4155-8e50-2ae903f0d2d6,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022425s000TOC.cfm,
2000,FLUOROURACIL,"FLUOROURACIL CREAM, 0.5%",NDA020985,37dcfb83-0e7d-d23d-9cd5-afa5bdc30628,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/carac_20985.cfm,
2002,TERIPARATIDE,TERIPARATIDE,NDA021318,ab322675-4769-45b0-b146-14fbaa3135d0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-318_Forteo.cfm,
2002,TERIPARATIDE,TERIPARATIDE,NDA021318,ab322675-4769-45b0-b146-14fbaa3135d0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/021318Orig1s056.pdf,
2002,TERIPARATIDE,TERIPARATIDE,NDA021318,ab322675-4769-45b0-b146-14fbaa3135d0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/021318Orig1s054.pdf,
2002,TERIPARATIDE,TERIPARATIDE,NDA021318,ab322675-4769-45b0-b146-14fbaa3135d0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021318Orig1s016.pdf,
2002,TERIPARATIDE,TERIPARATIDE,NDA021318,ab322675-4769-45b0-b146-14fbaa3135d0,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/021318Orig1s053.pdf,
2004,N/A,N/A,NDA021667,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-667_NutreStroe.cfm,
2007,GOOD NEIGHBOR PHARMACY OMEPRAZOLE,OMEPRAZOLE,NDA022032,5ee3cb79-5c0c-456f-b5d5-d5a008bbd118,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022032s000_SumR.pdf,
2007,GOOD NEIGHBOR PHARMACY OMEPRAZOLE,OMEPRAZOLE,NDA022032,5ee3cb79-5c0c-456f-b5d5-d5a008bbd118,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022032_omeprazole_toc.cfm,
2007,GOOD NEIGHBOR PHARMACY OMEPRAZOLE,OMEPRAZOLE,NDA022032,5ee3cb79-5c0c-456f-b5d5-d5a008bbd118,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2025/022032Orig1s024_Approval_Pkg.pdf,
2012,CHOLINE C 11,CHOLINE C-11,NDA203155,8e046642-5038-4094-b1bb-a1915558fb1c,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/203155Orig1s000TOC.cfm,
2012,CHOLINE C 11,CHOLINE C-11,NDA203155,8e046642-5038-4094-b1bb-a1915558fb1c,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/203155Orig1s000SumR.pdf,
2002,PEGASYS,PEGINTERFERON ALFA-2A,BLA103964,d9290e5b-6d40-2318-e053-2995a90a9916,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21511 ribavirin clinical prea-Dawn.pdf,
2002,PEGASYS,PEGINTERFERON ALFA-2A,BLA103964,d9290e5b-6d40-2318-e053-2995a90a9916,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/196_103964S5270 peginterferon clinpharm prea.pdf,
2002,PEGASYS,PEGINTERFERON ALFA-2A,BLA103964,d9290e5b-6d40-2318-e053-2995a90a9916,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/197_103964S5270 peginterferon statistical prea.pdf,
2002,PEGASYS,PEGINTERFERON ALFA-2A,BLA103964,d9290e5b-6d40-2318-e053-2995a90a9916,https://web.archive.org/web/20170113111452/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/ApprovalApplications/TherapeuticBiologicApplications/ucm080721.htm,
2013,N/A,N/A,NDA204683,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/204683Orig1s000SumR.pdf,
2013,N/A,N/A,NDA204683,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/204683Orig1s000TOC.cfm,
2017,ENDARI,GLUTAMINE,NDA208587,d5a783f4-12ef-4326-8faa-40018e45ba3b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/208587Orig1s000TOC.cfm,
1995,CAVERJECT,ALPROSTADIL,NDA020379,a295fc1e-d82c-4f44-bc2d-a552bf594c98,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20379-s009_caverject.pdf,
2020,ADALIMUMAB,ADALIMUMAB-FKJP,BLA761154,e94548f8-6a95-4159-9db8-6e734febbea0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2020/761154Orig1s000TOC.cfm,
2021,OPZELURA,RUXOLITINIB,NDA215309,24da5509-6631-4795-9d42-273faecd08e7,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/215309Orig1s000TOC.cfm,
2009,ZYRTEC,CETIRIZINE HYDROCHLORIDE,NDA022429,605adf29-734f-451a-8ff3-74be7b5814a6,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022429_cetirizine_hydrochloride_toc.cfm,
1999,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE,NDA020990,1a58062b-e635-431a-908d-2651c6a4a21c,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/19-839S35_Zoloft.cfm,
1999,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE,NDA020990,1a58062b-e635-431a-908d-2651c6a4a21c,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20990_Zoloft.cfm,
1999,SERTRALINE HYDROCHLORIDE,SERTRALINE HYDROCHLORIDE,NDA020990,1a58062b-e635-431a-908d-2651c6a4a21c,"http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/019839s044,020990s010_ZoloftTOC.cfm",
2001,BUDESONIDE,BUDESONIDE,NDA021324,3a18d5a7-04c5-4137-8155-70a8adc0a48b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/021324Orig1s008.pdf,
2001,BUDESONIDE,BUDESONIDE,NDA021324,3a18d5a7-04c5-4137-8155-70a8adc0a48b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/021324Orig1s018.pdf,
2001,BUDESONIDE,BUDESONIDE,NDA021324,3a18d5a7-04c5-4137-8155-70a8adc0a48b,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21324 budesonide Entocort_clinical prea.pdf,
2001,BUDESONIDE,BUDESONIDE,NDA021324,3a18d5a7-04c5-4137-8155-70a8adc0a48b,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21324 budesonide_Entocort_ statistical prea.pdf,
2001,BUDESONIDE,BUDESONIDE,NDA021324,3a18d5a7-04c5-4137-8155-70a8adc0a48b,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-324_Entocort.cfm,
2001,BUDESONIDE,BUDESONIDE,NDA021324,3a18d5a7-04c5-4137-8155-70a8adc0a48b,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21324 budesonide Entocort_clinical prea.pdf,
1981,N/A,N/A,NDA018401,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/018401_s014_BuprenexTOC.cfm,
1981,N/A,N/A,NDA018401,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/018401_S015_Buprenex Injectable_APPROVAL PACKAGE.pdf,
2001,N/A,N/A,BLA103949,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/103949s5002_PEGIntronTOC.cfm,
2001,N/A,N/A,BLA103949,N/A,https://web.archive.org/web/20160402193205/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/ApprovalApplications/TherapeuticBiologicApplications/ucm080727.htm,
2001,N/A,N/A,BLA103949,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/0103949s5171_peginterferon_(Rebetol)_Clinical_PREA.pdf,
2001,N/A,N/A,BLA103949,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/0103949s5171-Peginterferon-ClinPharm-PREA.pdf,
2001,N/A,N/A,BLA103949,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2019/103949Orig1s5259.pdf,
2014,KABIVEN,"DEXTROSE, SOYBEAN OIL, ELECTROLYTES, LYSINE, PHENYLALANINE, LEUCINE, VALINE, THREONINE, METHIONINE, ISOLEUCINE, TRYPTOPHAN, ALANINE, ARGININE, GLYCINE, PROLINE, HISTIDINE, GLUTAMIC ACID, SERINE, ASPARTIC ACID AND TYROSINE",NDA200656,afeb4837-a759-4484-a76e-e04611c459e7,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/200656Orig1s000TOC.cfm,
2011,N/A,N/A,NDA202439,N/A,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/202439Orig1s035.pdf,
2011,N/A,N/A,NDA202439,N/A,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202439toc.cfm,
2012,SODIUM NITRITE,SODIUM NITRITE,NDA203922,52f01c6e-172a-47a9-98a6-9eab7651a032,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/203922_sodium_nitrite_toc.cfm,
2012,SODIUM NITRITE,SODIUM NITRITE,NDA203922,52f01c6e-172a-47a9-98a6-9eab7651a032,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/203922Orig1s000SumR.pdf,
